Date,Open,High,Low,Close,Adj Close,Volume
2013-08-19,69.989998,69.989998,68.540001,68.690002,56.248520,229600
2013-08-20,68.690002,69.809998,68.300003,69.389999,56.821735,193900
2013-08-21,69.239998,69.599998,68.239998,68.239998,55.880020,428100
2013-08-22,68.570000,70.190002,68.339996,69.540001,56.944569,166300
2013-08-23,69.550003,69.940002,69.080002,69.580002,56.977322,192900
2013-08-26,69.589996,70.500000,69.529999,69.900002,57.239361,245200
2013-08-27,69.010002,69.099998,67.830002,67.900002,55.601624,475400
2013-08-28,67.970001,68.699997,67.510002,68.519997,56.109329,439000
2013-08-29,68.309998,68.839996,67.790001,67.900002,55.601624,251400
2013-08-30,67.949997,68.000000,66.559998,66.690002,54.610764,400700
2013-09-03,67.940002,68.410004,65.500000,66.199997,54.209526,779600
2013-09-04,66.320000,67.440002,65.980003,67.370003,55.167606,385900
2013-09-05,67.370003,68.779999,67.169998,68.720001,56.273094,509000
2013-09-06,68.949997,69.400002,68.089996,69.110001,56.592449,334200
2013-09-09,69.199997,70.589996,69.089996,70.480003,57.714310,189100
2013-09-10,71.019997,72.059998,70.910004,71.870003,58.852539,434500
2013-09-11,71.639999,72.430000,70.900002,72.089996,59.032692,338500
2013-09-12,71.879997,71.879997,70.910004,71.070000,58.197426,226900
2013-09-13,70.980003,71.400002,70.610001,71.290001,58.377598,195300
2013-09-16,72.430000,72.430000,71.120003,71.400002,58.467682,453800
2013-09-17,71.330002,73.849998,71.279999,73.500000,60.187317,899900
2013-09-18,73.320000,74.540001,72.580002,74.330002,60.866962,698400
2013-09-19,74.639999,75.830002,74.470001,75.529999,61.849621,901500
2013-09-20,75.370003,75.790001,74.900002,74.980003,61.399246,973200
2013-09-23,74.830002,75.580002,74.320000,74.320000,60.858788,503300
2013-09-24,74.440002,74.750000,73.690002,74.150002,60.719578,378700
2013-09-25,73.389999,73.629997,72.620003,72.730003,59.556778,589900
2013-09-26,72.940002,73.660004,72.839996,73.570000,60.244644,327900
2013-09-27,72.930000,73.360001,72.279999,73.209999,59.949841,265600
2013-09-30,71.989998,73.690002,71.860001,73.269997,59.998959,344500
2013-10-01,73.199997,74.370003,73.199997,73.949997,60.555794,613700
2013-10-02,73.540001,73.809998,73.000000,73.760002,60.400246,286800
2013-10-03,73.360001,73.940002,71.730003,71.940002,58.909870,581500
2013-10-04,72.160004,73.000000,71.559998,72.660004,59.499458,430600
2013-10-07,71.910004,72.940002,71.660004,72.370003,59.261978,291200
2013-10-08,72.410004,72.870003,71.629997,71.809998,58.803398,244900
2013-10-09,72.250000,72.250000,70.790001,71.050003,58.181084,454900
2013-10-10,71.949997,73.260002,71.360001,73.050003,59.818825,329800
2013-10-11,72.820000,73.500000,72.510002,73.010002,59.786064,341400
2013-10-14,72.349998,73.410004,72.260002,72.970001,59.753311,573800
2013-10-15,72.989998,74.059998,72.709999,73.500000,60.187317,548400
2013-10-16,74.080002,74.150002,73.389999,73.980003,60.580364,305400
2013-10-17,73.639999,75.180000,73.629997,74.900002,61.333748,379600
2013-10-18,75.000000,75.870003,74.790001,75.820000,62.087101,448700
2013-10-21,76.220001,76.330002,74.959999,75.480003,61.808681,328800
2013-10-22,75.570000,76.180000,74.610001,74.949997,61.374687,794200
2013-10-23,74.290001,75.430000,73.639999,75.010002,61.423817,721500
2013-10-24,75.059998,76.779999,74.199997,74.269997,60.817852,555800
2013-10-25,74.059998,74.489998,72.269997,73.150002,59.900700,653100
2013-10-28,73.040001,73.599998,72.790001,73.550003,60.228268,492500
2013-10-29,73.610001,74.769997,73.589996,74.300003,60.842403,400800
2013-10-30,74.300003,74.519997,73.040001,73.529999,60.211895,329400
2013-10-31,73.370003,74.150002,73.209999,73.290001,60.015339,443300
2013-11-01,73.550003,74.639999,73.160004,74.400002,60.924309,427300
2013-11-04,74.139999,75.099998,73.949997,74.519997,61.022560,439900
2013-11-05,74.250000,74.910004,73.250000,74.250000,60.801476,441200
2013-11-06,74.730003,74.930000,74.070000,74.550003,61.047142,394000
2013-11-07,74.959999,75.290001,73.250000,73.290001,60.015339,272500
2013-11-08,73.440002,75.360001,73.269997,75.279999,61.644913,313300
2013-11-11,75.349998,75.440002,74.900002,75.419998,61.759560,232400
2013-11-12,74.989998,75.169998,73.830002,74.519997,61.022560,197100
2013-11-13,73.809998,74.730003,73.349998,74.720001,61.186352,211000
2013-11-14,74.940002,74.989998,73.889999,74.480003,60.989796,311400
2013-11-15,74.639999,75.279999,74.400002,75.059998,61.464764,453100
2013-11-18,75.400002,75.650002,74.750000,75.040001,61.448372,365700
2013-11-19,74.800003,75.470001,74.129997,74.550003,61.316788,364500
2013-11-20,75.000000,75.150002,73.709999,73.970001,60.839741,424600
2013-11-21,74.430000,74.900002,73.650002,74.540001,61.308540,398400
2013-11-22,74.639999,74.690002,73.790001,74.459999,61.242752,456400
2013-11-25,74.459999,74.820000,74.120003,74.300003,61.111153,511900
2013-11-26,74.199997,74.209999,73.809998,73.900002,60.782173,231800
2013-11-27,74.080002,74.290001,73.099998,73.400002,60.370922,326000
2013-11-29,73.680000,74.059998,73.309998,73.529999,60.477856,114900
2013-12-02,73.519997,74.669998,73.010002,73.339996,60.321552,407800
2013-12-03,73.019997,73.790001,72.489998,72.930000,59.984348,214500
2013-12-04,72.919998,74.129997,72.809998,73.419998,60.387356,208400
2013-12-05,73.230003,74.040001,72.790001,73.959999,60.831505,219500
2013-12-06,74.849998,74.989998,74.239998,74.709999,61.448380,357700
2013-12-09,74.709999,74.980003,74.260002,74.580002,61.341473,388800
2013-12-10,74.510002,74.889999,73.139999,73.349998,60.329784,458600
2013-12-11,73.510002,73.699997,71.970001,72.089996,59.293434,289900
2013-12-12,72.169998,72.330002,71.320000,71.800003,59.054935,252500
2013-12-13,71.870003,72.440002,71.750000,72.339996,59.499054,174200
2013-12-16,72.480003,73.059998,71.510002,71.949997,59.178314,536300
2013-12-17,71.949997,72.709999,71.760002,72.489998,59.622448,294900
2013-12-18,72.669998,73.570000,71.919998,73.540001,60.486057,637000
2013-12-19,73.550003,74.790001,73.550003,73.839996,60.732780,409200
2013-12-20,74.110001,74.110001,72.879997,73.169998,60.181713,559600
2013-12-23,73.739998,74.230003,73.269997,74.199997,61.028896,236100
2013-12-24,74.360001,75.260002,73.970001,75.050003,61.728050,181800
2013-12-26,75.379997,75.709999,74.849998,74.930000,61.629322,156800
2013-12-27,74.900002,75.750000,74.290001,75.660004,62.229744,172500
2013-12-30,75.660004,75.989998,74.900002,75.360001,61.983006,251800
2013-12-31,75.389999,75.910004,75.389999,75.839996,62.377792,245400
2014-01-02,75.839996,76.029999,74.580002,75.250000,61.892532,284100
2014-01-03,75.250000,75.599998,74.830002,75.489998,62.089912,196600
2014-01-06,75.639999,75.900002,74.080002,74.620003,61.374340,338400
2014-01-07,74.919998,75.629997,74.790001,75.029999,61.711563,306900
2014-01-08,75.029999,75.779999,74.720001,75.550003,62.139271,271300
2014-01-09,75.879997,75.879997,74.660004,75.519997,62.114605,261200
2014-01-10,75.820000,76.269997,75.070000,76.120003,62.608101,331600
2014-01-13,76.110001,76.769997,75.360001,75.489998,62.089912,454800
2014-01-14,75.599998,76.059998,75.209999,75.349998,61.974762,330600
2014-01-15,75.379997,76.410004,75.300003,75.459999,62.065247,273200
2014-01-16,75.690002,76.339996,75.400002,76.110001,62.599865,216900
2014-01-17,76.230003,76.339996,75.730003,76.080002,62.575176,263600
2014-01-21,76.120003,76.120003,75.209999,75.639999,62.213303,332600
2014-01-22,75.699997,75.720001,75.239998,75.540001,62.131042,322000
2014-01-23,75.400002,75.400002,74.349998,74.480003,61.259209,369700
2014-01-24,73.760002,73.760002,70.339996,70.400002,57.903419,927100
2014-01-27,70.650002,70.650002,68.419998,68.930000,56.694374,747000
2014-01-28,69.410004,69.730003,68.500000,69.699997,57.327694,570000
2014-01-29,69.209999,70.269997,68.650002,69.260002,56.965801,409400
2014-01-30,69.760002,70.690002,68.839996,70.550003,58.026825,390600
2014-01-31,69.360001,70.739998,69.320000,69.949997,57.533314,370900
2014-02-03,69.529999,70.110001,66.410004,66.720001,54.876678,1072100
2014-02-04,66.889999,68.430000,66.279999,67.720001,55.699165,1053900
2014-02-05,67.529999,67.940002,67.269997,67.589996,55.592216,424100
2014-02-06,67.900002,69.620003,67.790001,68.610001,56.431179,274800
2014-02-07,69.089996,69.760002,68.769997,69.629997,57.270111,339600
2014-02-10,69.220001,69.370003,68.419998,69.139999,56.867088,512000
2014-02-11,72.570000,72.639999,70.769997,72.080002,59.285221,625700
2014-02-12,72.120003,72.739998,71.769997,72.610001,59.721138,437100
2014-02-13,71.910004,73.029999,71.559998,72.860001,59.926781,463400
2014-02-14,72.870003,73.870003,72.849998,73.800003,60.699902,210900
2014-02-18,74.129997,74.559998,73.660004,74.099998,60.946659,351200
2014-02-19,73.730003,73.930000,72.199997,72.379997,59.531963,917400
2014-02-20,72.379997,72.500000,70.070000,70.610001,58.076164,1224400
2014-02-21,70.320000,70.820000,69.099998,70.139999,57.689571,952000
2014-02-24,70.029999,70.599998,68.800003,68.889999,56.661465,944700
2014-02-25,68.849998,68.940002,67.220001,68.519997,56.357166,938500
2014-02-26,68.779999,70.160004,68.419998,68.910004,56.677940,975000
2014-02-27,68.900002,69.709999,68.800003,69.570000,57.220776,513000
2014-02-28,69.480003,70.220001,68.870003,69.279999,56.982224,629200
2014-03-03,68.459999,68.970001,67.839996,68.529999,56.365383,546000
2014-03-04,69.000000,69.930000,68.860001,69.669998,57.597176,574500
2014-03-05,69.650002,70.089996,69.360001,69.919998,57.803860,447300
2014-03-06,70.209999,70.660004,69.779999,70.400002,58.200649,616400
2014-03-07,70.449997,70.970001,69.559998,70.820000,58.547905,477600
2014-03-10,70.589996,70.589996,69.190002,69.949997,57.828640,330600
2014-03-11,70.190002,70.800003,69.440002,69.589996,57.531033,342600
2014-03-12,69.169998,70.260002,68.830002,68.919998,56.977146,528800
2014-03-13,69.099998,69.389999,68.059998,68.839996,56.911003,580100
2014-03-14,69.040001,69.550003,68.739998,69.309998,57.299541,347500
2014-03-17,69.540001,70.559998,68.820000,69.410004,57.382240,483200
2014-03-18,69.500000,70.779999,69.260002,70.639999,58.399097,358600
2014-03-19,70.480003,71.029999,69.989998,70.540001,58.316425,313400
2014-03-20,70.150002,70.779999,69.889999,70.110001,57.960945,877700
2014-03-21,70.190002,71.650002,70.110001,70.809998,58.539619,876500
2014-03-24,71.199997,71.779999,70.360001,71.150002,58.820717,275600
2014-03-25,71.629997,72.470001,70.980003,71.180000,58.845516,352700
2014-03-26,71.550003,71.809998,69.550003,69.559998,57.506233,343800
2014-03-27,69.489998,70.029999,69.230003,69.410004,57.382240,443300
2014-03-28,70.019997,70.720001,69.629997,69.750000,57.663311,319500
2014-03-31,70.010002,71.230003,69.800003,70.660004,58.415638,431100
2014-04-01,70.760002,71.300003,70.330002,71.279999,58.928177,406100
2014-04-02,71.230003,71.860001,70.989998,71.650002,59.234074,423500
2014-04-03,71.650002,72.419998,71.650002,71.860001,59.407677,424200
2014-04-04,72.559998,73.099998,71.510002,71.699997,59.275425,755700
2014-04-07,71.669998,71.849998,69.830002,70.370003,58.175880,458800
2014-04-08,70.300003,71.169998,70.129997,70.489998,58.275078,435600
2014-04-09,70.830002,71.150002,70.639999,70.849998,58.572697,502000
2014-04-10,70.739998,71.099998,69.410004,69.580002,57.522785,386300
2014-04-11,69.279999,69.500000,68.370003,69.029999,57.068081,345300
2014-04-14,69.410004,70.209999,69.260002,69.790001,57.696388,586900
2014-04-15,69.720001,69.720001,67.879997,69.230003,57.233433,665000
2014-04-16,69.580002,70.480003,69.580002,70.000000,57.870007,681800
2014-04-17,69.820000,71.040001,69.669998,70.269997,58.093201,1257300
2014-04-21,70.339996,71.540001,70.080002,71.400002,59.027397,621600
2014-04-22,71.610001,72.279999,71.250000,72.019997,59.539944,695600
2014-04-23,72.000000,72.389999,71.550003,72.050003,59.564770,744500
2014-04-24,70.830002,71.500000,69.559998,70.949997,58.655373,1027700
2014-04-25,70.900002,71.040001,69.529999,70.000000,57.870007,460900
2014-04-28,70.160004,70.400002,69.470001,70.059998,57.919609,810600
2014-04-29,70.389999,70.889999,70.209999,70.739998,58.481750,494300
2014-04-30,70.750000,70.959999,70.470001,70.820000,58.547905,526500
2014-05-01,71.169998,71.470001,70.809998,71.199997,58.862045,578000
2014-05-02,71.269997,72.489998,71.250000,72.150002,59.647427,629200
2014-05-05,71.680000,71.800003,70.849998,71.099998,58.779385,813200
2014-05-06,70.989998,71.480003,70.769997,71.209999,58.870331,420400
2014-05-07,71.250000,71.830002,71.110001,71.800003,59.358070,265600
2014-05-08,71.830002,72.559998,70.919998,71.120003,58.795929,611100
2014-05-09,70.959999,71.489998,70.639999,71.470001,59.085255,582500
2014-05-12,71.970001,73.459999,71.680000,73.430000,60.705612,495100
2014-05-13,73.500000,74.040001,72.830002,73.089996,60.424541,507500
2014-05-14,73.089996,73.370003,72.889999,73.080002,60.416279,425700
2014-05-15,72.830002,72.970001,71.260002,72.290001,59.763172,414700
2014-05-16,71.970001,72.099998,71.000000,71.989998,59.515141,378900
2014-05-19,71.870003,72.510002,71.360001,72.379997,59.837574,339300
2014-05-20,72.010002,72.089996,70.440002,70.639999,58.399097,382900
2014-05-21,71.070000,71.320000,70.309998,70.989998,58.688438,389100
2014-05-22,71.199997,72.000000,70.900002,71.800003,59.358070,574000
2014-05-23,71.820000,72.510002,71.599998,72.330002,59.796242,280900
2014-05-27,72.510002,73.199997,72.410004,73.019997,60.366680,523500
2014-05-28,72.510002,73.150002,72.300003,72.339996,60.092529,610000
2014-05-29,72.680000,73.070000,72.139999,73.040001,60.674034,299700
2014-05-30,72.610001,72.699997,71.849998,71.949997,59.768570,513300
2014-06-02,72.019997,72.150002,71.519997,71.980003,59.793503,376700
2014-06-03,71.610001,71.690002,71.209999,71.519997,59.411362,272100
2014-06-04,71.239998,71.959999,70.989998,71.779999,59.627342,340800
2014-06-05,71.889999,72.690002,71.370003,72.489998,60.217155,216000
2014-06-06,72.760002,73.110001,72.190002,72.769997,60.449726,246000
2014-06-09,72.959999,73.400002,72.699997,73.239998,60.840137,315700
2014-06-10,73.099998,73.150002,72.510002,72.790001,60.466354,338500
2014-06-11,72.360001,73.250000,72.309998,73.209999,60.815243,225800
2014-06-12,72.900002,72.900002,71.830002,72.050003,59.851646,172000
2014-06-13,72.080002,72.519997,71.760002,72.430000,60.167297,317300
2014-06-16,72.449997,72.690002,71.830002,71.949997,59.768570,302800
2014-06-17,71.949997,73.709999,71.440002,73.099998,60.723866,412300
2014-06-18,73.269997,73.669998,72.739998,73.620003,61.155834,296100
2014-06-19,73.650002,73.989998,73.540001,73.760002,61.272137,361400
2014-06-20,73.389999,73.760002,73.320000,73.459999,61.022919,445800
2014-06-23,73.889999,73.989998,73.150002,73.730003,61.247200,302600
2014-06-24,73.379997,74.690002,72.839996,72.919998,60.574345,239600
2014-06-25,72.879997,73.860001,72.879997,73.830002,61.330276,244100
2014-06-26,73.709999,74.000000,73.279999,73.680000,61.205673,457600
2014-06-27,73.389999,73.779999,73.089996,73.430000,60.998009,391000
2014-06-30,73.360001,73.900002,72.790001,73.709999,61.230591,476000
2014-07-01,74.000000,74.989998,73.709999,74.260002,61.687469,582200
2014-07-02,74.080002,74.669998,74.080002,74.290001,61.712410,355400
2014-07-03,74.389999,74.739998,74.239998,74.610001,61.978218,500200
2014-07-07,74.129997,74.559998,73.879997,74.139999,61.587784,271800
2014-07-08,74.110001,74.550003,73.919998,74.290001,61.712410,447300
2014-07-09,74.449997,74.720001,74.029999,74.480003,61.870232,470800
2014-07-10,73.250000,74.010002,73.059998,73.220001,60.823570,286900
2014-07-11,73.180000,73.720001,72.580002,73.550003,61.097675,339900
2014-07-14,74.000000,74.000000,72.760002,73.690002,61.213993,398800
2014-07-15,73.830002,74.180000,72.919998,73.459999,61.022919,328500
2014-07-16,74.070000,74.370003,73.330002,74.250000,61.679165,584600
2014-07-17,73.800003,74.620003,73.500000,73.940002,61.421646,503100
2014-07-18,73.989998,75.180000,73.879997,75.099998,62.385273,476500
2014-07-21,74.980003,75.320000,74.410004,74.699997,62.052986,637000
2014-07-22,75.199997,75.379997,74.580002,74.959999,62.268967,845100
2014-07-23,75.089996,75.110001,74.480003,74.889999,62.210819,451300
2014-07-24,73.010002,73.250000,70.889999,71.099998,59.062492,1038800
2014-07-25,71.199997,71.239998,70.370003,70.930000,58.921265,568100
2014-07-28,70.809998,71.389999,70.220001,70.959999,58.946190,460600
2014-07-29,71.150002,71.360001,69.910004,69.919998,58.082268,646700
2014-07-30,70.650002,70.809998,68.919998,69.699997,57.899498,788000
2014-07-31,68.839996,69.709999,68.050003,68.250000,56.694988,669400
2014-08-01,67.949997,68.760002,66.760002,67.680000,56.221504,942300
2014-08-04,68.040001,68.809998,67.599998,68.660004,57.035580,679900
2014-08-05,67.959999,68.680000,67.349998,67.610001,56.163353,554000
2014-08-06,67.699997,69.019997,67.610001,68.800003,57.151859,621000
2014-08-07,69.129997,69.239998,67.739998,68.129997,56.595310,536400
2014-08-08,68.120003,68.760002,67.900002,68.690002,57.060501,405800
2014-08-11,69.129997,69.160004,68.589996,68.779999,57.135262,330200
2014-08-12,68.570000,68.910004,67.739998,68.110001,56.578697,274900
2014-08-13,67.889999,68.739998,67.690002,68.680000,57.346863,260000
2014-08-14,68.610001,68.800003,68.389999,68.589996,57.271736,193700
2014-08-15,68.730003,68.870003,67.849998,68.199997,56.946098,321300
2014-08-18,68.730003,69.769997,68.599998,69.709999,58.206924,547200
2014-08-19,69.809998,70.139999,69.449997,69.709999,58.206924,290200
2014-08-20,69.709999,70.099998,69.339996,69.959999,58.415672,343300
2014-08-21,69.879997,69.910004,69.070000,69.699997,58.198574,255200
2014-08-22,69.500000,69.599998,69.040001,69.239998,57.814468,258000
2014-08-25,69.779999,69.940002,69.160004,69.239998,57.814468,360900
2014-08-26,69.550003,70.389999,69.400002,70.230003,58.641121,365600
2014-08-27,70.230003,70.449997,69.839996,70.330002,58.724609,382800
2014-08-28,70.089996,70.089996,69.370003,69.800003,58.282059,334900
2014-08-29,69.800003,70.040001,69.410004,69.919998,58.382278,193900
2014-09-02,70.099998,70.589996,69.779999,70.459999,58.833157,541100
2014-09-03,70.940002,71.519997,70.559998,71.040001,59.317455,591600
2014-09-04,71.029999,71.980003,70.930000,71.180000,59.434357,278300
2014-09-05,71.269997,71.320000,70.519997,71.040001,59.317455,181100
2014-09-08,71.160004,71.239998,70.070000,70.349998,58.741310,390500
2014-09-09,70.330002,70.330002,69.500000,69.900002,58.365574,383000
2014-09-10,69.800003,70.290001,69.199997,70.269997,58.674500,328200
2014-09-11,70.160004,71.110001,70.070000,70.820000,59.133751,421100
2014-09-12,70.769997,71.059998,70.379997,70.760002,59.083660,742000
2014-09-15,70.750000,71.209999,70.750000,70.959999,59.250660,391000
2014-09-16,70.730003,72.190002,70.660004,71.910004,60.043896,636900
2014-09-17,72.389999,73.519997,72.379997,73.239998,61.154411,861600
2014-09-18,73.339996,73.849998,73.239998,73.650002,61.496777,634000
2014-09-19,73.959999,73.959999,72.470001,72.599998,60.620037,1002000
2014-09-22,72.739998,72.739998,71.610001,72.150002,60.244289,551200
2014-09-23,72.099998,72.529999,71.870003,71.900002,60.035545,701400
2014-09-24,72.250000,72.250000,70.610001,70.720001,59.050262,845500
2014-09-25,70.699997,70.839996,69.269997,69.779999,58.265377,700400
2014-09-26,69.739998,70.320000,69.480003,70.010002,58.457417,474700
2014-09-29,69.279999,69.720001,68.900002,68.930000,57.555630,494000
2014-09-30,68.940002,69.070000,68.000000,68.400002,57.113083,581200
2014-10-01,68.180000,68.449997,67.010002,67.320000,56.211292,747800
2014-10-02,67.120003,67.459999,65.809998,66.709999,55.701969,479700
2014-10-03,66.889999,67.129997,65.910004,66.059998,55.159222,453500
2014-10-06,66.449997,66.699997,65.470001,66.120003,55.209328,564800
2014-10-07,65.730003,66.220001,65.019997,65.059998,54.324238,542000
2014-10-08,65.199997,65.839996,63.790001,65.779999,54.925423,538800
2014-10-09,65.790001,65.790001,63.200001,63.480000,53.004951,620000
2014-10-10,63.070000,63.860001,62.250000,62.250000,51.977924,518300
2014-10-13,62.349998,63.840000,61.240002,61.349998,51.226444,818400
2014-10-14,61.770000,62.959999,61.330002,61.669998,51.493633,873900
2014-10-15,61.000000,62.360001,59.919998,61.779999,51.585484,610500
2014-10-16,60.330002,62.660000,60.330002,62.279999,52.002968,681300
2014-10-17,63.119999,63.980000,61.919998,62.939999,52.554058,595700
2014-10-20,62.549999,63.639999,62.529999,63.450001,52.979908,476000
2014-10-21,64.360001,65.349998,63.779999,65.190002,54.432789,603200
2014-10-22,65.150002,65.209999,63.720001,63.790001,53.263809,692600
2014-10-23,64.260002,64.500000,62.279999,63.540001,53.055061,1181700
2014-10-24,64.000000,65.309998,63.779999,65.099998,54.357635,888900
2014-10-27,64.480003,64.879997,63.439999,64.389999,53.764793,1138300
2014-10-28,64.949997,66.510002,64.650002,66.190002,55.267780,735800
2014-10-29,66.629997,67.239998,65.139999,65.769997,54.917072,709700
2014-10-30,65.370003,66.690002,65.370003,65.779999,54.925423,676600
2014-10-31,65.800003,67.629997,65.260002,67.480003,56.344898,950300
2014-11-03,67.370003,67.559998,66.470001,66.589996,55.601761,737100
2014-11-04,66.370003,66.769997,65.190002,66.629997,55.635170,709000
2014-11-05,66.480003,66.989998,66.019997,66.470001,55.501564,762900
2014-11-06,66.010002,66.690002,65.889999,66.209999,55.577118,619400
2014-11-07,66.680000,67.449997,66.209999,66.930000,56.181480,692400
2014-11-10,66.849998,67.160004,64.970001,65.250000,54.771282,894300
2014-11-11,64.809998,65.180000,64.250000,64.699997,54.309612,532000
2014-11-12,64.260002,64.809998,64.110001,64.400002,54.057793,484700
2014-11-13,64.480003,64.750000,63.919998,64.019997,53.738808,539000
2014-11-14,63.939999,64.550003,63.610001,64.419998,54.074581,883700
2014-11-17,64.389999,64.930000,63.869999,64.580002,54.208878,515300
2014-11-18,64.570000,64.949997,64.279999,64.510002,54.150127,713400
2014-11-19,64.019997,64.129997,62.709999,62.799999,52.714745,713100
2014-11-20,62.180000,63.040001,62.180000,62.980000,52.865841,549700
2014-11-21,64.029999,64.809998,64.010002,64.720001,54.326401,742000
2014-11-24,64.919998,65.099998,64.559998,65.019997,54.578213,590000
2014-11-25,65.160004,65.730003,64.949997,65.430000,54.922382,448100
2014-11-26,65.589996,65.650002,65.180000,65.400002,54.897202,318500
2014-11-28,65.250000,65.250000,63.770000,63.939999,53.671650,207100
2014-12-01,63.150002,63.689999,62.500000,62.869999,52.773495,496900
2014-12-02,63.029999,63.459999,62.340000,62.450001,52.420937,526800
2014-12-03,62.950001,64.300003,62.700001,64.050003,53.764004,585000
2014-12-04,63.810001,64.250000,63.570000,63.889999,53.629688,431100
2014-12-05,64.139999,65.139999,63.939999,64.199997,53.889912,488400
2014-12-08,64.089996,64.089996,62.689999,62.939999,52.832260,401900
2014-12-09,62.119999,63.139999,62.119999,62.830002,52.739914,399100
2014-12-10,62.330002,62.840000,60.820000,61.209999,51.380085,535400
2014-12-11,61.130001,61.130001,60.180000,60.290001,50.607830,658200
2014-12-12,59.830002,59.830002,58.400002,58.439999,49.054924,831300
2014-12-15,58.520000,58.849998,57.049999,57.139999,47.963696,1108900
2014-12-16,56.799999,58.130001,56.099998,57.169998,47.988880,1264300
2014-12-17,57.160000,58.610001,56.570000,58.459999,49.071705,1424800
2014-12-18,59.349998,59.470001,57.610001,58.610001,49.197624,903300
2014-12-19,58.520000,59.320000,58.340000,59.169998,49.667690,1159200
2014-12-22,59.400002,59.790001,58.880001,59.639999,50.062214,979700
2014-12-23,59.779999,60.889999,59.779999,60.570000,50.842854,420900
2014-12-24,60.500000,60.900002,59.900002,60.759998,51.002350,448400
2014-12-26,61.150002,61.549999,60.919998,61.150002,51.329723,316400
2014-12-29,61.150002,62.480000,61.130001,62.040001,52.076790,411300
2014-12-30,61.740002,62.689999,61.740002,62.209999,52.219475,376500
2014-12-31,62.119999,62.150002,61.259998,61.270000,51.430447,454400
2015-01-02,61.470001,62.189999,60.790001,61.439999,51.573135,566800
2015-01-05,60.549999,60.549999,57.580002,57.720001,48.450554,1060600
2015-01-06,57.930000,58.090000,56.560001,57.439999,48.215515,907700
2015-01-07,57.560001,57.900002,56.560001,56.720001,47.611145,944200
2015-01-08,57.099998,57.720001,56.750000,57.450001,48.223907,881500
2015-01-09,57.349998,57.349998,56.580002,57.090000,47.921741,617500
2015-01-12,56.689999,56.720001,55.250000,56.369999,47.317360,671100
2015-01-13,56.009998,56.560001,54.549999,55.150002,46.293274,980300
2015-01-14,53.990002,54.599998,53.400002,54.259998,45.546204,738700
2015-01-15,54.330002,54.889999,53.080002,53.200001,44.656433,836300
2015-01-16,53.200001,53.410000,52.490002,53.209999,44.664825,875400
2015-01-20,53.430000,53.709999,52.270000,52.770000,44.295494,683400
2015-01-21,52.680000,53.480000,52.560001,53.439999,44.857887,456900
2015-01-22,53.799999,54.349998,53.279999,54.270000,45.554596,509700
2015-01-23,53.689999,53.689999,52.509998,52.619999,44.169582,639300
2015-01-26,52.709999,53.700001,52.240002,53.700001,45.076141,565800
2015-01-27,52.860001,53.709999,52.599998,53.250000,44.698414,506600
2015-01-28,53.720001,53.849998,52.380001,52.520000,44.085632,454300
2015-01-29,52.610001,52.790001,51.570000,52.689999,44.228336,497700
2015-01-30,51.880001,52.959999,50.630001,52.369999,43.959717,798000
2015-02-02,52.759998,52.980000,51.980000,52.680000,44.219944,557600
2015-02-03,53.529999,54.570000,53.139999,54.509998,45.756054,714100
2015-02-04,54.020000,54.150002,52.990002,53.160000,44.622845,442800
2015-02-05,53.250000,54.549999,53.250000,54.470001,45.722485,377600
2015-02-06,53.990002,54.820000,53.570000,53.770000,45.134892,631500
2015-02-09,53.790001,54.869999,53.759998,53.810001,45.168480,564400
2015-02-10,53.740002,53.799999,52.910000,53.540001,44.941833,663300
2015-02-11,53.580002,53.650002,52.639999,53.299999,44.740368,451600
2015-02-12,53.880001,54.119999,53.310001,53.779999,45.143284,902200
2015-02-13,54.369999,55.250000,54.299999,55.139999,46.284878,428200
2015-02-17,55.080002,55.279999,54.349998,54.400002,45.663731,624000
2015-02-18,54.230000,55.160000,54.020000,54.200001,45.495838,907600
2015-02-19,54.820000,57.209999,54.360001,56.779999,47.661510,1465200
2015-02-20,57.259998,58.139999,56.230000,57.750000,48.475739,1377600
2015-02-23,57.330002,57.900002,57.040001,57.540001,48.299461,713100
2015-02-24,57.750000,58.540001,57.509998,58.230000,48.878647,825700
2015-02-25,58.130001,58.160000,57.400002,57.540001,48.299461,519300
2015-02-26,57.500000,58.290001,57.380001,57.540001,48.299461,574900
2015-02-27,57.709999,57.939999,56.919998,57.009998,47.854565,538800
2015-03-02,56.750000,57.450001,56.500000,57.419998,48.198719,373600
2015-03-03,57.340000,57.919998,57.220001,57.419998,48.198719,608900
2015-03-04,56.889999,58.209999,56.669998,58.049999,48.727562,675900
2015-03-05,58.099998,58.889999,57.529999,58.650002,49.231197,833600
2015-03-06,58.040001,58.919998,57.310001,57.730000,48.458950,849000
2015-03-09,57.939999,59.209999,57.869999,58.610001,49.197624,767500
2015-03-10,57.529999,57.759998,55.450001,55.560001,46.637436,1144200
2015-03-11,55.180000,56.279999,55.180000,55.990002,47.339184,1130600
2015-03-12,56.700001,57.299999,56.439999,57.209999,48.370697,767700
2015-03-13,56.959999,57.349998,55.970001,56.299999,47.601292,735600
2015-03-16,55.939999,56.939999,55.410000,56.720001,47.956398,786800
2015-03-17,56.790001,57.779999,56.619999,57.490002,48.607430,758100
2015-03-18,57.040001,60.330002,57.040001,59.959999,50.695801,1266500
